credit_score,country,age_group_gender,balance_per_age,balance_per_tenure,salary_per_products,active_member,churn
-0.3262214220367463,0,7,-0.4022369093208678,0.43906722968750544,0.5116330558001274,1,1
-0.4400359548576657,1,7,-1.141787547236877,0.5175136136235139,0.7266637201974064,1,0
-1.536794180222889,0,7,0.464244089290681,-0.4509129921074463,-0.7057353393398539,0,1
0.5015206348426676,0,5,-0.20164980621728512,1.23954664356944,-0.5340726276460319,0,0
2.063883767202561,1,7,-0.34234925470340616,0.5148288211677282,0.0839272537812014,1,0
-0.05720525355093678,1,6,-0.647130150073662,-0.6553306520876997,0.0031350097836369975,0,1
1.7741740472947665,0,8,-0.8194580837763202,-0.5615320376649124,-1.3386230451737815,1,0
-2.840487919807966,2,3,0.6156589800029885,-0.2397342026001837,-0.8621135407036674,0,1
-1.5471409559338818,0,6,-0.059429129366450846,-0.02328093656779327,-0.71547364258271,1,0
0.3463189991777775,0,2,1.5461839510133213,0.6363045582827567,-0.05742682842405769,1,0
-1.2677780117370796,0,4,-0.0023761858544672694,-0.577809282549507,-0.665137560659232,0,0
-1.5885280587778525,1,2,1.5534873459390643,0.03882752274653835,-0.7015511192727008,0,0
-1.8058103487086987,0,5,0.2113236413489148,-0.725266463231672,-1.1830397524543625,0,0
-1.0504957218062334,0,3,1.3709530821148042,-0.36141218419442905,0.39791030927557103,0,0
-0.1606730106608635,1,5,0.11928955874844771,-0.5615320376649124,-0.8018114213184042,1,0
-0.3572617491697243,2,6,-0.10309476497034803,0.2721760245877193,-0.8174136645865057,1,0
0.025568952137004615,2,8,-0.9204772131108202,1.4953050867979838,-1.3373500003244816,0,1
-1.0504957218062334,1,3,1.5534873459390643,-0.6816039497472026,-1.296902731775054,1,0
-0.6573182447885119,1,6,-0.5760790653439729,-0.47576638617756234,1.6130546698987618,0,0
0.7808835790394698,0,3,1.5534873459390643,-0.47576638617756234,-0.9096525546434076,1,0
0.8429642333054258,0,6,-0.3386361205319271,-0.6282386554884071,0.2060831780459514,1,0
-0.15032623494987085,1,5,0.4126481970374374,-0.6282386554884071,-0.10445284005957939,0,0
-1.4540199745349478,1,5,-0.1277492945475441,-0.20131630141804208,0.8490494917780138,0,1
0.19111736351288738,0,6,-0.6289875476118747,0.03882752274653835,-1.3537513784308337,1,0
2.0224966643585907,0,5,-0.1277492945475441,-0.36141218419442905,2.1688250954426143,1,0
-0.7607860018984386,0,2,1.3709530821148042,0.03882752274653835,-0.23937571176426714,1,0
1.09128685036925,2,4,0.46331815692061673,0.6658518367920306,1.8312250121317069,1,0
-0.8228666561643946,0,6,-0.520765652063894,-0.6816039497472026,-1.066124308571218,0,0
-0.7918263290314166,2,7,-0.00572641320306865,0.2543417326208228,0.4893216337355533,1,0
-2.4783507699232223,0,2,-1.1286010358403087,1.2306223838278054,-0.9215706134174247,1,0
-0.6159311419445411,1,5,-0.20164980621728512,0.03882752274653835,-0.5358051430107057,0,1
-1.2160441331821163,0,4,-0.8441554316082034,-0.7345065246507432,1.575539515436748,1,0
-1.0091086189622627,2,6,-0.5554548166756718,-0.7205879457709323,-0.6486391721939094,0,0
-1.350552217425021,1,7,-0.4022369093208678,-0.47576638617756234,-1.104763246399522,1,0
0.7394964761954991,1,3,0.7667017260069079,-0.6816039497472026,-0.07105044456860567,1,0
-1.8161571244196912,0,7,-0.283139043175639,4.219076929693724,-0.9007972377669022,0,1
-1.6609554887548013,1,4,1.2724595114697277,0.2935255150364334,0.7559433675318614,1,0
1.5879320844968983,1,4,-0.8899550470465358,-0.778406929131442,0.4560119263598337,1,0
2.063883767202561,0,4,0.03236848073689491,-0.5615320376649124,-0.6512614294317799,1,0
-0.7090521233434752,2,6,-1.441775560561135,-0.7591155906286601,0.2751225690293291,1,0
-1.8471974515526692,1,6,-0.2718552923035392,-0.20131630141804208,-0.08761549163702274,0,0
-1.919624881529618,0,9,-0.8143360548645567,-0.6162927518117975,2.0474466947975323,0,1
-0.9780682918292848,0,11,-1.2507114063875089,0.4067334954364406,0.3734163462338853,1,0
1.8983353558266787,0,7,-0.5592475375527589,0.5934307058460628,2.29848472294879,0,1
0.09799638211395333,1,11,-0.673734403342317,-0.12033647106661031,1.6063999513731178,1,0
1.2982223645891036,2,5,0.11510317360203293,-0.2848262918290029,-0.22007766196897677,1,0
1.8466014772717152,2,3,0.782636831330524,-0.7128404419046044,0.864315272385251,1,1
-0.13997945923887817,2,5,0.22024290532106605,-0.609447958254238,0.8242546045237994,1,1
-1.040148946095241,2,4,-0.5233277750909949,0.21933145520163433,0.3104902407132651,1,0
1.2982223645891036,2,5,-0.4467913830764584,0.2243790841089044,0.4290432386658008,0,0
0.49117385913167494,2,6,-0.5929697825854368,-0.7379321225701038,0.4670793675704437,0,0
-0.6780117962104972,2,4,0.6977652702161791,-0.18633170750515124,-0.6051693105886032,0,0
1.4223836731210155,0,5,0.3089355471372896,-0.36141218419442905,-0.31170221711897333,0,0
0.04626250355898996,2,6,-0.2110861918714839,-0.6027570178080007,1.7159457776199085,0,1
-0.5124633848346144,2,6,-0.8666675703429975,0.8118400483125533,-0.6665936765423907,0,1
-0.3262214220367463,0,6,-0.3487018681792384,1.347199446784442,0.7433362470595738,1,0
0.05660927926998263,0,6,-0.41310751201266516,-0.3078104504334979,0.2380578884124348,0,0
0.7705368033284771,2,0,0.6403220279990784,1.8795185652787827,-0.5590372350035142,0,0
-1.443673198823955,1,11,-1.3504668512650775,-0.20131630141804208,-1.4037120014501383,0,1
-0.3779553005917097,0,8,-2.2807997387318477,-0.8357735175488126,-0.5367242761411746,1,0
